cisp,mes,ano,aisp,risp,arma_fabricacao_caseira,carabina,espingarda,fuzil,garrucha,garruchao,metralhadora,outros,pistola,revolver,submetralhadora,total
36,12,2007,27,2,0,2,0,0,0,0,0,0,4,4,0,10
37,1,2007,17,1,0,0,0,0,0,0,0,0,4,7,0,11
37,2,2007,17,1,0,0,1,0,0,0,0,0,3,6,0,10
37,3,2007,17,1,0,0,0,0,0,0,0,0,3,6,0,9
37,4,2007,17,1,1,0,0,0,0,0,0,0,2,6,0,9
37,5,2007,17,1,0,1,1,0,0,0,1,0,1,7,0,11
37,6,2007,17,1,0,0,0,1,0,0,0,0,6,9,0,16
37,7,2007,17,1,0,0,0,0,0,0,1,0,6,9,0,16
37,8,2007,17,1,0,1,1,0,0,0,0,0,4,6,0,12
37,9,2007,17,1,0,0,1,0,1,0,0,0,1,6,0,9
37,10,2007,17,1,0,0,1,0,0,0,0,0,1,5,0,7
37,11,2007,17,1,0,1,3,0,1,0,0,0,8,8,0,21
37,12,2007,17,1,0,1,0,0,0,0,0,0,5,4,0,10
38,1,2007,16,1,2,0,2,2,1,0,0,1,6,11,0,25
38,2,2007,16,1,2,1,2,0,0,0,0,0,4,7,0,16
38,3,2007,16,1,0,0,2,1,1,0,0,0,5,11,0,20
38,4,2007,16,1,0,1,1,0,0,0,0,0,7,17,0,26
38,5,2007,16,1,0,0,5,0,0,0,1,0,8,12,0,26
38,6,2007,16,1,0,1,3,0,0,0,0,0,6,5,0,15
38,7,2007,16,1,0,0,2,2,0,0,1,0,8,10,0,23
38,8,2007,16,1,0,2,1,1,1,0,0,0,8,9,0,22
38,9,2007,16,1,0,1,3,1,1,0,0,1,6,10,0,23
38,10,2007,16,1,0,1,2,0,2,0,0,0,12,14,0,31
38,11,2007,16,1,1,0,2,4,0,0,0,0,6,5,0,18
38,12,2007,16,1,1,0,3,0,0,0,0,0,4,10,0,18
39,1,2007,41,2,3,0,13,0,0,0,0,2,2,11,0,31
39,2,2007,41,2,1,0,3,1,0,0,0,1,6,8,0,20
39,3,2007,41,2,1,0,4,2,0,0,0,5,9,12,0,33
39,4,2007,41,2,1,0,0,0,0,0,0,2,6,14,0,23
39,5,2007,41,2,0,0,1,1,0,0,0,0,6,6,0,14
39,6,2007,41,2,0,0,0,1,0,0,0,0,4,9,0,14
39,7,2007,41,2,0,0,2,0,0,0,0,1,5,16,0,24
39,8,2007,41,2,0,1,1,0,1,0,0,0,3,10,0,16
39,9,2007,41,2,0,0,3,5,1,0,0,0,7,20,0,36
39,10,2007,41,2,0,0,2,1,0,0,0,1,6,18,0,28
39,11,2007,41,2,0,0,1,0,0,0,0,0,5,3,0,9
39,12,2007,41,2,0,0,0,0,0,0,0,0,8,10,0,18
40,1,2007,9,2,0,0,1,0,0,0,0,0,0,3,0,4
40,2,2007,9,2,1,0,0,0,0,0,0,1,1,4,0,7
40,3,2007,9,2,0,0,1,0,0,0,0,0,2,5,0,8
40,4,2007,9,2,0,0,0,0,0,0,0,0,1,4,0,5
40,5,2007,9,2,0,0,0,0,0,0,0,0,2,6,0,8
40,6,2007,9,2,0,0,0,0,0,0,0,0,0,3,0,3
40,7,2007,9,2,0,0,0,0,1,0,0,0,1,4,0,6
40,8,2007,9,2,0,0,1,0,0,0,0,0,2,6,0,9
40,9,2007,9,2,0,0,0,0,0,0,0,0,3,3,0,6
40,10,2007,9,2,0,1,0,0,0,0,0,0,0,6,0,7
40,11,2007,9,2,0,0,0,0,0,0,0,0,2,7,0,9
40,12,2007,9,2,0,0,0,0,0,0,0,0,2,4,0,6
41,1,2007,18,2,0,0,0,0,0,0,0,0,1,0,0,1
41,2,2007,18,2,0,0,0,0,0,0,0,0,0,1,0,1
41,3,2007,18,2,0,0,0,0,0,0,0,0,0,2,0,2
41,4,2007,18,2,0,0,0,0,0,0,0,0,0,2,0,2
41,5,2007,18,2,0,0,0,0,0,0,0,0,0,2,0,2
41,6,2007,18,2,0,0,1,0,0,0,0,0,1,0,0,2
41,7,2007,18,2,0,0,0,0,0,0,0,0,1,21,0,22
41,8,2007,18,2,0,0,0,0,0,0,0,0,1,1,0,2
41,9,2007,18,2,0,0,0,0,0,0,0,0,1,1,0,2
41,10,2007,18,2,0,0,0,0,0,0,0,0,1,2,0,3
41,11,2007,18,2,0,0,0,0,0,0,0,0,1,2,0,3
41,12,2007,18,2,0,0,0,0,0,0,0,0,0,2,0,2
42,1,2007,31,2,0,0,0,0,0,0,0,0,0,0,0,0
42,2,2007,31,2,0,0,0,0,0,0,0,0,0,0,0,0
42,3,2007,31,2,0,0,0,0,0,0,0,0,0,0,0,0
42,4,2007,31,2,0,0,0,0,0,0,0,0,0,0,0,0
42,5,2007,31,2,0,0,0,0,0,0,0,0,0,0,0,0
42,6,2007,31,2,0,0,0,0,0,0,0,0,0,0,0,0
42,7,2007,31,2,0,0,0,0,0,0,0,0,0,0,0,0
42,8,2007,31,2,0,0,0,0,0,0,0,0,0,0,0,0
42,9,2007,31,2,0,0,0,0,0,0,0,0,0,0,0,0
42,10,2007,31,2,0,0,0,0,0,0,0,0,0,0,0,0
42,11,2007,31,2,0,0,0,0,0,0,0,0,0,0,0,0
42,12,2007,31,2,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2007,27,2,0,1,0,0,0,0,0,0,0,2,0,3
43,2,2007,27,2,0,0,0,0,0,0,0,0,0,2,0,2
43,3,2007,27,2,0,0,0,0,1,0,0,0,1,3,0,5
43,4,2007,27,2,0,0,0,0,0,0,0,0,1,1,0,2
43,5,2007,27,2,0,0,0,0,0,0,0,0,0,1,0,1
43,6,2007,27,2,0,0,1,0,0,0,0,0,2,1,0,4
43,7,2007,27,2,0,0,0,0,0,0,0,0,0,2,0,2
43,8,2007,27,2,0,0,0,0,0,0,0,0,1,3,0,4
43,9,2007,27,2,0,0,0,0,0,0,0,0,0,0,0,0
43,10,2007,27,2,0,0,0,0,0,0,0,0,2,1,0,3
43,11,2007,27,2,0,0,0,0,0,0,0,0,2,4,0,6
43,12,2007,27,2,0,0,0,0,0,0,0,0,0,1,0,1
44,1,2007,3,1,0,0,2,0,1,0,0,0,3,3,0,9
44,2,2007,3,1,1,0,1,0,1,0,0,0,1,4,0,8
44,3,2007,3,1,0,0,0,0,0,0,0,2,1,2,0,5
44,4,2007,3,1,0,0,0,0,0,0,0,0,1,2,0,3
44,5,2007,3,1,0,0,0,0,0,0,1,0,0,3,0,4
44,6,2007,3,1,0,1,0,0,1,0,0,0,2,3,0,7
44,7,2007,3,1,0,0,0,0,0,0,0,0,2,6,0,8
44,8,2007,3,1,0,0,1,0,1,0,0,0,3,5,0,10
44,9,2007,3,1,0,0,1,0,0,0,0,0,2,2,1,6
44,10,2007,3,1,0,1,2,1,1,0,0,0,4,11,0,20
44,11,2007,3,1,0,0,2,0,0,0,1,0,5,8,0,16
44,12,2007,3,1,0,1,0,0,1,0,0,0,4,11,0,17
45,1,2007,16,1,0,0,0,0,0,0,0,0,0,0,0,0
45,2,2007,16,1,0,0,0,0,0,0,0,0,0,0,0,0
45,3,2007,16,1,0,0,0,0,0,0,0,0,0,0,0,0
45,4,2007,16,1,0,0,0,0,0,0,0,0,0,0,0,0
45,5,2007,16,1,0,0,0,0,0,0,0,0,0,0,0,0
45,6,2007,16,1,0,0,0,0,0,0,0,0,0,0,0,0
45,7,2007,16,1,0,0,0,0,0,0,0,0,0,0,0,0
45,8,2007,16,1,0,0,0,0,0,0,0,0,0,0,0,0
45,9,2007,16,1,0,0,0,0,0,0,0,0,0,0,0,0
45,10,2007,16,1,0,0,0,0,0,0,0,0,0,0,0,0
45,11,2007,16,1,0,0,0,0,0,0,0,0,0,0,0,0
45,12,2007,16,1,0,0,0,0,0,0,0,0,0,0,0,0
48,1,2007,24,3,0,0,0,0,0,0,0,0,2,1,0,3
48,2,2007,24,3,0,0,0,0,0,0,0,0,1,0,0,1
48,3,2007,24,3,2,0,4,0,0,0,0,0,0,3,0,9
48,4,2007,24,3,0,0,1,0,0,0,0,0,0,5,0,6
48,5,2007,24,3,0,0,0,0,0,0,0,0,0,4,0,4
48,6,2007,24,3,2,0,3,0,0,0,0,0,1,1,0,7
48,7,2007,24,3,0,1,5,0,0,0,0,0,2,1,0,9
48,8,2007,24,3,0,0,1,0,1,0,0,0,0,1,0,3
48,9,2007,24,3,0,1,0,0,0,0,0,0,0,2,0,3
48,10,2007,24,3,0,0,0,0,1,0,0,0,0,2,0,3
48,11,2007,24,3,0,1,6,0,0,0,0,0,1,2,0,10
48,12,2007,24,3,0,0,0,0,0,0,0,0,2,1,0,3
50,1,2007,24,3,0,0,3,0,0,0,0,0,1,9,0,13
50,2,2007,24,3,1,0,1,0,0,0,0,0,2,0,0,4
50,3,2007,24,3,0,0,1,0,0,0,0,0,1,7,0,9
50,4,2007,24,3,0,0,0,1,0,0,0,0,1,9,0,11
50,5,2007,24,3,0,0,0,0,0,0,0,0,3,6,0,9
50,6,2007,24,3,0,0,2,0,0,0,0,0,3,7,0,12
50,7,2007,24,3,0,0,3,0,0,0,0,0,2,5,0,10
50,8,2007,24,3,0,0,1,0,0,0,0,0,4,5,0,10
50,9,2007,24,3,1,0,5,0,0,0,0,0,3,12,0,21
50,10,2007,24,3,1,0,0,0,0,0,0,0,0,8,0,9
50,11,2007,24,3,0,0,0,0,0,0,0,0,1,8,0,9
50,12,2007,24,3,2,0,0,0,0,0,0,0,3,4,0,9
51,1,2007,24,3,0,0,0,0,0,0,0,0,0,1,0,1
51,2,2007,24,3,0,0,0,0,0,0,0,0,0,1,0,1
51,3,2007,24,3,0,0,0,0,0,0,0,0,0,1,0,1
51,4,2007,24,3,0,0,0,0,0,0,0,0,0,0,0,0
51,5,2007,24,3,0,0,1,0,0,0,0,0,0,0,0,1
51,6,2007,24,3,0,0,0,0,0,0,0,0,1,0,0,1
51,7,2007,24,3,0,0,0,0,0,0,0,0,0,0,0,0
51,8,2007,24,3,0,0,0,0,0,0,0,0,0,0,0,0
51,9,2007,24,3,0,0,0,0,0,0,0,0,0,0,0,0
51,10,2007,24,3,0,0,0,0,0,0,0,0,0,3,0,3
51,11,2007,24,3,0,0,1,0,0,0,0,0,2,4,0,7
51,12,2007,24,3,0,1,1,0,0,0,0,0,0,0,0,2
52,1,2007,20,3,0,0,0,0,3,0,0,0,1,4,0,8
52,2,2007,20,3,0,0,0,0,1,0,0,0,1,2,0,4
52,3,2007,20,3,0,0,0,0,0,0,0,0,1,5,0,6
52,4,2007,20,3,0,0,0,0,0,0,0,0,2,6,0,8
52,5,2007,20,3,0,0,1,0,0,0,0,0,1,11,0,13
52,6,2007,20,3,0,0,2,0,0,0,0,0,7,10,0,19
52,7,2007,20,3,0,0,0,0,0,0,0,0,0,7,0,7
52,8,2007,20,3,0,0,0,0,0,0,0,0,0,4,0,4
52,9,2007,20,3,0,0,1,0,0,0,0,0,0,4,0,5
52,10,2007,20,3,0,0,0,0,0,0,0,0,0,3,0,3
52,11,2007,20,3,0,0,0,0,0,0,0,0,2,1,0,3
52,12,2007,20,3,0,0,1,0,0,0,0,0,0,2,0,3
53,1,2007,20,3,0,0,0,0,0,0,0,0,4,2,0,6
53,2,2007,20,3,0,0,1,0,0,0,0,0,2,2,0,5
53,3,2007,20,3,0,0,0,0,0,0,0,0,2,5,0,7
53,4,2007,20,3,0,0,1,0,0,0,0,0,2,2,0,5
53,5,2007,20,3,0,0,0,0,0,0,0,1,0,5,0,6
53,6,2007,20,3,0,0,1,0,0,0,0,0,1,6,0,8
53,7,2007,20,3,0,0,0,0,0,0,0,0,1,2,0,3
53,8,2007,20,3,0,0,0,0,0,0,0,1,4,4,0,9
53,9,2007,20,3,0,2,3,1,0,0,0,2,3,4,0,15
53,10,2007,20,3,0,0,1,0,0,0,0,0,2,2,0,5
53,11,2007,20,3,0,0,1,1,0,0,0,0,2,6,0,10
53,12,2007,20,3,0,0,0,0,0,0,0,0,0,5,0,5
54,1,2007,39,3,0,0,0,0,1,0,0,0,3,9,0,13
54,2,2007,39,3,0,0,0,0,1,0,0,0,1,14,0,16
54,3,2007,39,3,0,0,0,0,0,0,1,1,5,10,0,17
54,4,2007,39,3,0,0,2,0,0,0,0,0,4,20,0,26
54,5,2007,39,3,2,0,2,0,0,0,0,0,8,21,1,34
54,6,2007,39,3,0,0,0,0,0,0,0,0,6,12,0,18
54,7,2007,39,3,1,0,3,0,0,0,0,0,8,26,0,38
54,8,2007,39,3,0,1,0,0,0,0,0,0,9,22,0,32
54,9,2007,39,3,0,0,2,1,0,0,0,1,10,17,0,31
54,10,2007,39,3,0,0,0,0,0,0,0,0,5,13,0,18
54,11,2007,39,3,0,1,1,1,0,0,0,0,5,21,0,29
54,12,2007,39,3,0,0,0,0,0,0,0,1,4,21,0,26
55,1,2007,24,3,0,0,0,0,0,0,0,1,0,4,0,5
55,2,2007,24,3,0,0,0,0,0,0,0,0,0,3,0,3
55,3,2007,24,3,0,0,0,0,0,0,0,0,4,5,0,9
55,4,2007,24,3,0,0,1,0,0,0,0,0,1,5,0,7
55,5,2007,24,3,0,0,0,0,1,0,0,0,0,2,0,3
55,6,2007,24,3,0,0,0,0,0,0,0,0,0,3,0,3
55,7,2007,24,3,0,0,0,0,0,0,0,0,0,2,0,2
55,8,2007,24,3,0,0,0,0,0,0,0,0,2,2,0,4
55,9,2007,24,3,0,0,1,0,0,0,0,0,0,0,0,1
55,10,2007,24,3,0,0,1,0,1,0,0,0,2,0,0,4
55,11,2007,24,3,0,0,0,0,2,0,0,0,2,4,0,8
55,12,2007,24,3,0,0,3,0,0,0,0,0,0,1,0,4
56,1,2007,20,3,0,0,0,0,0,0,0,0,3,3,0,6
56,2,2007,20,3,0,0,5,2,0,0,0,0,4,7,0,18
56,3,2007,20,3,0,0,0,0,0,0,0,0,3,10,0,13
56,4,2007,20,3,0,0,0,0,0,0,0,0,2,5,0,7
56,5,2007,20,3,0,0,0,0,0,0,0,0,1,8,0,9
56,6,2007,20,3,0,0,1,0,3,0,1,0,3,10,0,18
56,7,2007,20,3,0,0,0,0,0,0,0,0,0,2,0,2
56,8,2007,20,3,0,0,1,0,0,0,0,0,0,4,0,5
56,9,2007,20,3,0,0,0,0,0,0,0,0,0,4,0,4
56,10,2007,20,3,3,0,0,0,0,0,0,0,0,8,0,11
56,11,2007,20,3,0,0,3,0,0,0,0,0,3,4,0,10
56,12,2007,20,3,0,0,0,0,0,0,0,0,0,8,0,8
57,1,2007,20,3,0,0,0,0,0,0,0,0,2,1,0,3
57,2,2007,20,3,0,0,0,0,0,0,0,0,2,2,0,4
57,3,2007,20,3,0,0,0,0,0,0,0,0,0,5,0,5
57,4,2007,20,3,0,0,0,0,0,0,0,0,2,2,0,4
57,5,2007,20,3,0,0,0,0,0,0,0,0,1,2,0,3
57,6,2007,20,3,0,0,0,0,0,0,0,1,0,1,0,2
57,7,2007,20,3,0,0,0,0,0,0,0,0,0,5,0,5
57,8,2007,20,3,0,0,0,0,0,0,0,0,1,0,0,1
57,9,2007,20,3,0,0,0,0,0,0,0,0,1,2,0,3
57,10,2007,20,3,0,0,0,0,0,0,0,0,1,1,0,2
57,11,2007,20,3,0,0,0,0,0,0,0,0,1,2,0,3
57,12,2007,20,3,0,0,0,0,0,0,0,0,3,0,0,3
58,1,2007,20,3,0,0,0,0,0,0,0,0,1,15,0,16
58,2,2007,20,3,0,0,8,0,1,0,0,1,2,6,0,18
58,3,2007,20,3,9,0,0,0,1,0,0,0,2,4,0,16
58,4,2007,20,3,0,0,1,0,0,0,0,0,0,6,0,7
58,5,2007,20,3,0,0,5,0,0,0,0,0,1,9,0,15
58,6,2007,20,3,0,0,2,0,1,0,0,0,0,6,0,9
58,7,2007,20,3,0,0,1,0,1,0,0,0,1,8,0,11
58,8,2007,20,3,1,0,3,0,1,0,0,0,0,3,0,8
58,9,2007,20,3,0,0,0,0,1,0,0,0,2,6,0,9
58,10,2007,20,3,0,0,1,0,0,0,0,0,1,6,0,8
58,11,2007,20,3,0,0,0,0,0,0,0,0,1,5,0,6
58,12,2007,20,3,0,0,0,0,0,0,0,0,2,3,0,5
59,1,2007,15,3,0,0,0,2,0,0,0,3,13,18,0,36
59,2,2007,15,3,0,0,1,0,0,0,0,0,15,25,0,41
59,3,2007,15,3,0,0,1,5,0,0,0,1,14,22,0,43
59,4,2007,15,3,0,0,0,1,0,0,1,0,11,15,0,28
59,5,2007,15,3,0,0,5,1,1,0,0,0,14,30,0,51
59,6,2007,15,3,0,0,0,3,0,0,0,0,10,20,0,33
59,7,2007,15,3,0,1,2,2,0,0,0,1,5,22,0,33
59,8,2007,15,3,0,0,1,0,1,0,0,0,1,12,0,15
59,9,2007,15,3,0,0,4,1,1,0,0,0,7,22,0,35
59,10,2007,15,3,0,0,0,1,0,0,0,0,1,11,0,13
59,11,2007,15,3,0,0,2,0,0,0,0,0,4,18,0,24
59,12,2007,15,3,0,0,2,0,0,0,0,0,8,7,0,17
60,1,2007,15,3,0,0,0,0,0,0,0,0,3,15,0,18
60,2,2007,15,3,0,0,1,2,1,0,0,1,2,11,0,18
60,3,2007,15,3,0,0,0,2,0,0,0,2,4,9,0,17
60,4,2007,15,3,0,0,4,0,0,0,0,0,2,12,0,18
60,5,2007,15,3,0,0,0,0,0,0,0,0,8,17,0,25
60,6,2007,15,3,0,0,1,1,0,0,0,0,5,9,0,16
60,7,2007,15,3,0,0,0,0,0,0,0,0,1,4,0,5
60,8,2007,15,3,0,0,1,5,0,0,0,3,3,2,0,14
60,9,2007,15,3,0,0,3,0,0,0,0,1,3,4,0,11
60,10,2007,15,3,0,0,0,0,0,0,0,0,0,3,0,3
60,11,2007,15,3,0,0,1,0,0,0,0,0,0,8,0,9
60,12,2007,15,3,0,0,0,0,0,0,0,1,3,5,0,9
61,1,2007,15,3,0,0,0,0,0,0,0,0,1,2,0,3
61,2,2007,15,3,0,0,0,0,0,0,0,0,0,1,0,1
61,3,2007,15,3,0,0,0,0,0,0,0,0,0,1,0,1
61,4,2007,15,3,0,0,1,0,0,0,0,0,0,0,0,1
61,5,2007,15,3,0,0,1,0,0,0,0,0,0,3,0,4
61,6,2007,15,3,0,0,0,0,0,1,0,0,0,0,0,1
61,7,2007,15,3,0,0,0,0,0,0,0,0,0,1,0,1
61,8,2007,15,3,1,0,0,0,0,0,0,0,1,3,0,5
61,9,2007,15,3,0,0,1,0,0,0,0,0,0,0,0,1
61,10,2007,15,3,0,0,0,0,0,0,0,0,0,0,0,0
61,11,2007,15,3,0,0,0,0,0,0,0,0,0,2,0,2
61,12,2007,15,3,0,0,0,0,0,0,0,0,0,0,0,0
62,1,2007,15,3,0,0,1,1,0,0,0,0,8,6,0,16
62,2,2007,15,3,2,0,5,0,0,0,0,0,3,5,0,15
62,3,2007,15,3,0,2,3,1,1,0,0,1,9,12,0,29
62,4,2007,15,3,1,0,2,0,0,0,0,0,10,19,0,32
62,5,2007,15,3,0,0,2,0,0,0,0,0,13,39,0,54
62,6,2007,15,3,0,0,2,1,0,0,0,1,16,28,0,48
62,7,2007,15,3,0,1,3,0,0,0,0,0,12,34,0,50
62,8,2007,15,3,0,0,2,1,0,0,0,0,8,28,0,39
62,9,2007,15,3,0,0,7,0,0,1,0,1,2,17,0,28
62,10,2007,15,3,0,1,6,0,0,0,0,0,1,19,0,27
62,11,2007,15,3,0,0,1,0,0,1,0,0,4,19,0,25
62,12,2007,15,3,1,1,0,0,0,0,0,0,4,20,0,26
63,1,2007,24,3,0,0,1,0,0,0,0,0,0,1,0,2
63,2,2007,24,3,0,0,0,0,0,0,0,0,1,2,0,3
63,3,2007,24,3,14,0,5,0,0,0,0,0,1,3,0,23
63,4,2007,24,3,0,0,0,0,1,0,0,0,1,1,0,3
63,5,2007,24,3,0,0,0,0,0,0,0,0,0,0,0,0
63,6,2007,24,3,0,0,1,0,0,0,0,0,0,0,0,1
63,7,2007,24,3,0,0,3,0,0,0,0,0,1,2,0,6
63,8,2007,24,3,0,0,1,0,0,0,0,0,0,0,0,1
63,9,2007,24,3,0,0,0,0,0,0,0,0,0,4,0,4
63,10,2007,24,3,0,0,0,0,0,0,0,0,0,2,0,2
63,11,2007,24,3,2,0,1,0,0,0,0,0,0,2,0,5
63,12,2007,24,3,0,1,1,0,1,0,0,0,0,1,0,4
64,1,2007,21,3,0,0,0,0,0,0,0,0,3,11,0,14
64,2,2007,21,3,0,0,0,0,0,0,0,0,4,10,0,14
64,3,2007,21,3,0,0,2,1,0,0,0,0,5,10,0,18
64,4,2007,21,3,0,1,1,0,0,0,0,1,3,10,0,16
64,5,2007,21,3,0,0,2,0,2,0,0,0,9,18,0,31
64,6,2007,21,3,0,0,4,0,0,0,0,0,3,15,0,22
64,7,2007,21,3,0,0,0,0,0,0,0,0,1,14,0,15
64,8,2007,21,3,0,0,0,0,0,0,0,1,1,9,0,11
64,9,2007,21,3,0,0,0,0,0,0,0,1,7,15,0,23
64,10,2007,21,3,0,0,0,0,0,0,0,0,2,6,0,8
64,11,2007,21,3,0,0,0,1,0,0,1,0,3,6,0,11
64,12,2007,21,3,0,0,0,0,0,0,0,2,8,12,0,22
65,1,2007,34,3,1,0,1,0,0,0,1,0,0,2,0,5
65,2,2007,34,3,2,0,3,0,0,0,0,0,2,8,0,15
65,3,2007,34,3,0,0,5,0,1,0,0,0,2,2,0,10
65,4,2007,34,3,0,0,0,0,0,0,0,1,0,3,0,4
65,5,2007,34,3,12,0,2,0,1,0,0,1,0,11,0,27
65,6,2007,34,3,0,0,1,1,1,0,0,5,2,2,0,12
65,7,2007,34,3,3,0,4,0,0,0,0,1,0,7,0,15
65,8,2007,34,3,0,0,2,0,0,0,0,5,0,6,0,13
65,9,2007,34,3,0,0,1,0,0,0,0,0,0,5,0,6
65,10,2007,34,3,0,1,6,0,1,0,0,0,6,15,0,29
65,11,2007,34,3,0,0,1,0,0,0,0,0,0,4,0,5
65,12,2007,34,3,0,1,1,0,1,0,0,0,1,1,0,5
66,1,2007,34,3,1,0,0,0,0,0,0,0,0,1,0,2
66,2,2007,34,3,0,0,0,0,0,0,0,0,3,2,0,5
66,3,2007,34,3,3,0,2,0,0,0,0,0,2,7,0,14
66,4,2007,34,3,0,0,0,0,1,0,0,0,0,4,0,5
66,5,2007,34,3,0,0,0,0,0,0,0,0,0,0,0,0
66,6,2007,34,3,8,0,2,0,0,0,0,0,1,2,0,13
66,7,2007,34,3,0,0,1,0,0,0,0,0,1,4,0,6
66,8,2007,34,3,1,1,1,0,0,0,0,0,1,7,0,11
66,9,2007,34,3,4,0,1,0,0,0,0,0,0,1,0,6
66,10,2007,34,3,0,1,1,0,0,0,0,0,2,2,0,6
66,11,2007,34,3,0,0,0,0,0,0,0,0,0,1,0,1
66,12,2007,34,3,0,0,0,0,0,0,0,0,0,1,0,1
67,1,2007,34,3,0,0,0,0,0,0,0,0,0,0,0,0
67,2,2007,34,3,0,0,0,0,0,0,0,0,0,0,0,0
67,3,2007,34,3,0,0,0,0,0,0,0,0,0,0,0,0
67,4,2007,34,3,0,0,0,0,0,0,0,0,0,0,0,0
67,5,2007,34,3,0,0,0,0,0,0,0,0,0,0,0,0
67,6,2007,34,3,0,0,0,0,0,0,0,0,0,0,0,0
67,7,2007,34,3,0,0,0,0,0,0,0,0,0,0,0,0
67,8,2007,34,3,0,0,0,0,0,0,0,0,0,0,0,0
67,9,2007,34,3,0,0,0,0,0,0,0,0,0,0,0,0
67,10,2007,34,3,0,0,0,0,0,0,0,0,0,0,0,0
67,11,2007,34,3,0,0,0,0,0,0,0,0,0,0,0,0
67,12,2007,34,3,0,0,0,0,0,0,0,0,0,0,0,0
70,1,2007,35,4,0,0,0,0,0,0,0,0,0,0,0,0
70,2,2007,35,4,0,0,0,0,0,0,0,0,0,0,0,0
70,3,2007,35,4,0,0,0,0,0,0,0,0,0,0,0,0
70,4,2007,35,4,0,0,0,0,0,0,0,0,0,0,0,0
70,5,2007,35,4,0,0,0,0,0,0,0,0,0,0,0,0
70,6,2007,35,4,0,0,0,0,0,0,0,0,0,0,0,0
70,7,2007,35,4,0,0,0,0,0,0,0,0,0,0,0,0
70,8,2007,35,4,0,0,0,0,0,0,0,0,0,0,0,0
70,9,2007,35,4,0,0,0,0,0,0,0,0,0,0,0,0
70,10,2007,35,4,0,0,0,0,0,0,0,0,0,0,0,0
70,11,2007,35,4,0,0,0,0,0,0,0,0,0,0,0,0
70,12,2007,35,4,0,0,0,0,0,0,0,0,0,0,0,0
71,1,2007,35,4,0,0,2,0,0,0,0,0,5,8,0,15
71,2,2007,35,4,0,0,3,0,1,0,0,0,1,12,0,17
71,3,2007,35,4,0,0,0,0,1,0,0,0,3,12,0,16
71,4,2007,35,4,0,0,0,0,0,0,0,0,0,8,0,8
71,5,2007,35,4,0,0,0,0,0,0,0,0,1,5,0,6
71,6,2007,35,4,1,0,2,0,0,0,0,0,0,3,0,6
71,7,2007,35,4,0,0,3,0,0,0,0,0,2,10,0,15
71,8,2007,35,4,0,0,0,0,0,0,0,0,2,1,0,3
71,9,2007,35,4,0,0,0,0,0,0,0,0,0,3,0,3
71,10,2007,35,4,0,0,0,0,0,0,0,0,2,2,0,4
71,11,2007,35,4,0,0,2,0,1,0,0,0,1,8,0,12
71,12,2007,35,4,0,0,1,0,1,0,0,1,0,10,0,13
72,1,2007,7,4,0,0,0,0,0,0,0,0,1,3,0,4
72,2,2007,7,4,0,0,0,0,0,0,0,1,2,6,0,9
72,3,2007,7,4,0,0,1,0,0,0,0,0,2,5,0,8
72,4,2007,7,4,0,0,0,1,0,0,0,0,2,4,0,7
72,5,2007,7,4,0,0,0,0,0,0,0,0,0,8,0,8
72,6,2007,7,4,0,0,1,0,0,0,0,0,2,2,0,5
72,7,2007,7,4,0,0,1,0,0,0,0,0,1,8,0,10
72,8,2007,7,4,0,0,0,0,0,0,0,0,0,6,0,6
72,9,2007,7,4,0,0,1,0,0,0,0,0,0,4,0,5
72,10,2007,7,4,0,0,0,0,0,0,0,0,0,13,0,13
72,11,2007,7,4,0,0,0,0,0,0,0,0,0,7,0,7
72,12,2007,7,4,0,0,0,0,0,0,0,0,1,3,0,4
73,1,2007,7,4,0,0,0,0,0,0,0,0,0,0,0,0
73,2,2007,7,4,0,0,1,0,0,0,0,0,3,5,0,9
73,3,2007,7,4,0,0,0,0,0,0,0,0,1,1,0,2
73,4,2007,7,4,1,0,1,0,0,0,0,0,3,1,0,6
73,5,2007,7,4,0,0,1,0,0,0,0,0,1,0,0,2
73,6,2007,7,4,0,0,0,0,1,0,0,1,0,3,0,5
73,7,2007,7,4,0,0,0,0,2,0,0,0,6,9,0,17
73,8,2007,7,4,0,0,0,0,0,0,0,0,1,0,0,1
73,9,2007,7,4,0,0,0,0,0,0,0,0,2,1,0,3
73,10,2007,7,4,0,0,0,0,0,0,0,0,0,4,0,4
73,11,2007,7,4,0,0,0,0,0,0,0,0,1,1,0,2
73,12,2007,7,4,0,0,0,0,0,0,0,0,0,1,0,1
74,1,2007,7,4,0,0,1,0,1,0,0,0,1,9,0,12
74,2,2007,7,4,0,0,0,0,0,0,0,0,1,12,0,13
74,3,2007,7,4,0,1,1,0,0,0,0,0,2,6,0,10
74,4,2007,7,4,0,0,0,0,0,0,0,0,6,16,0,22
74,5,2007,7,4,0,0,1,1,1,0,0,0,5,17,0,25
74,6,2007,7,4,0,0,0,0,0,0,0,0,2,16,0,18
74,7,2007,7,4,0,1,1,0,0,0,0,0,1,8,0,11
74,8,2007,7,4,0,0,0,0,0,0,0,0,4,18,0,22
74,9,2007,7,4,0,0,1,0,0,0,0,0,1,10,0,12
74,10,2007,7,4,0,0,1,0,0,0,1,0,5,14,0,21
74,11,2007,7,4,0,0,3,0,0,0,0,0,6,6,0,15
74,12,2007,7,4,0,0,2,0,0,0,0,0,5,19,0,26
