cisp,mes,ano,aisp,risp,airsoft,arma_fabricacao_caseira,carabina,espingarda,fuzil,garrucha,garruchao,metralhadora,outros,paintball,pistola,revolver,submetralhadora,total
127,6,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,7,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,8,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,9,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,10,2019,25,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2
127,11,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,12,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2,2019,32,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
128,3,2019,32,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
128,4,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,5,2019,32,6,0,0,0,0,0,0,0,0,0,0,4,0,0,4
128,6,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,7,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,8,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,9,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,10,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,11,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,12,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,3,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,4,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,5,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,6,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,7,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,8,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,9,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,10,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,11,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,12,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,3,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,4,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,5,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,6,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,7,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,8,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,10,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,12,2019,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1,2019,25,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
132,2,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,4,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,5,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,6,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,7,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,8,2019,25,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
132,9,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,10,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,11,2019,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,12,2019,25,4,0,0,0,0,0,0,0,0,0,0,1,1,0,2
134,1,2019,8,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1
134,2,2019,8,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1
134,3,2019,8,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3
134,4,2019,8,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2
134,5,2019,8,6,1,0,0,0,0,0,0,0,0,0,4,0,0,5
134,6,2019,8,6,0,0,0,0,1,0,0,0,0,0,1,0,0,2
134,7,2019,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
134,8,2019,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
134,9,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1
134,10,2019,8,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2
134,11,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,12,2019,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
135,1,2019,36,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
135,2,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,3,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,4,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,5,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,6,2019,36,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
135,7,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,8,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,9,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,10,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,11,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,12,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,3,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,4,2019,36,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
136,5,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,6,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,7,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,8,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,9,2019,36,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
136,10,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1
136,11,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,12,2019,36,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
137,1,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,3,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,4,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,5,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,6,2019,36,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
137,7,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,8,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,9,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,10,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,11,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,12,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,3,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,4,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,5,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,6,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,7,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,8,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,9,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,10,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,11,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,12,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2,2019,29,6,0,0,0,2,0,0,0,0,0,0,0,0,0,2
139,3,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,4,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,5,2019,29,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
139,6,2019,29,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
139,7,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,8,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,9,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,10,2019,29,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
139,11,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,12,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,3,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,4,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,5,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,6,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,7,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,8,2019,29,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
140,9,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,10,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,11,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,12,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,3,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,4,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,5,2019,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
141,6,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,7,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,8,2019,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
141,9,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,10,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,11,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,12,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2,2019,36,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
142,3,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,4,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,5,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,6,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,7,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,8,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,9,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,10,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,11,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,12,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,3,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,4,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,5,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,6,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,7,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,8,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,9,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,10,2019,29,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
143,11,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,12,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,3,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,4,2019,29,6,0,0,0,0,0,0,0,0,1,0,1,0,0,2
144,5,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,6,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1
144,7,2019,29,6,0,0,1,0,0,0,0,0,0,0,1,0,0,2
144,8,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,9,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,10,2019,29,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2
144,11,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,12,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2,2019,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
145,3,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,4,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,5,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,6,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,7,2019,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
145,8,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,9,2019,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
145,10,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,11,2019,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
145,12,2019,8,6,0,0,0,0,0,0,0,0,0,0,1,1,0,2
146,1,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,3,2019,8,6,0,0,1,0,0,0,0,0,0,0,1,0,0,2
146,4,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,5,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,6,2019,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
146,7,2019,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
146,8,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,9,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,10,2019,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
146,11,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,12,2019,8,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
147,1,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,3,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,4,2019,8,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1
147,5,2019,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
147,6,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,7,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,8,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,9,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,10,2019,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
147,11,2019,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
147,12,2019,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,3,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,4,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,5,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,6,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,7,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,8,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,9,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,10,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,11,2019,29,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
148,12,2019,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,2019,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
151,2,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3,2019,11,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
151,4,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,5,2019,11,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
151,6,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,7,2019,11,7,0,0,0,0,0,0,0,0,0,0,1,1,0,2
151,8,2019,11,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
151,9,2019,11,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1
151,10,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,11,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,12,2019,11,7,0,0,0,0,0,0,0,0,0,0,2,0,0,2
152,1,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,3,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,4,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,5,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,6,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,7,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,8,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,9,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,10,2019,11,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
152,11,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,12,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,3,2019,11,7,0,0,6,0,0,0,0,0,0,0,0,0,0,6
153,4,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,5,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,6,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,7,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,8,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,9,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,10,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,11,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,12,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,4,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,5,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,6,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,7,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,8,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,9,2019,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
154,10,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,11,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,12,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,3,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,4,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,5,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,6,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,7,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,8,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,9,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,10,2019,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,11,2019,36,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
155,12,2019,36,6,0,0,1,0,0,0,0,0,0,0,1,0,0,2
156,1,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,3,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,4,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,5,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,6,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,7,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,8,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,9,2019,11,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1
156,10,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,11,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,12,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,3,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,4,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,5,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,6,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,7,2019,11,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1
157,8,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,9,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,10,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,11,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,12,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,3,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,4,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,5,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,6,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,7,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,8,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,9,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,10,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,11,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,12,2019,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1,2019,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2,2019,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3,2019,35,4,0,0,1,0,0,0,0,0,0,0,1,0,0,2
159,4,2019,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,5,2019,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,6,2019,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,7,2019,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,8,2019,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,9,2019,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,10,2019,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,11,2019,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,12,2019,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1,2019,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2,2019,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,3,2019,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,4,2019,33,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2
165,5,2019,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,6,2019,33,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1
165,7,2019,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,8,2019,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,9,2019,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,10,2019,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,11,2019,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,12,2019,33,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
166,1,2019,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
